Armenia,Mauritania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Mauritius,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,"Micronesia, Federated States of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,"Moldova, Republic of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Mozambique,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Nepal,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Palau,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Panama,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Russian Federation,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Rwanda,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Samoa,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Seychelles,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Somalia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Sri Lanka,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Saint Vincent and the Grenadines,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Tajikistan,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,"Tanzania, United Republic of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Timor-Leste,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Togo,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Tuvalu,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Uganda,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Ukraine,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Uruguay,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Uzbekistan,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,Zimbabwe,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Albania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Andorra,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Armenia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Austria,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Bahamas,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Bangladesh,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Barbados,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Belarus,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Belgium,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Belize,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Bosnia and Herzegovina,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Botswana,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Brazil,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Bulgaria,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Cambodia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Cape Verde,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Chile,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Colombia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Comoros,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Bangladesh,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Costa Rica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Croatia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Cuba,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Cyprus,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Czech Republic,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Denmark,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Djibouti,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Dominica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Dominican Republic,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Ecuador,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Albania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Andorra,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Antigua and Barbuda,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Armenia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Botswana,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Cambodia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Egypt,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,El Salvador,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Estonia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Swaziland,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Fiji,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Finland,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,France,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Austria,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Bahamas,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Bahrain,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Bangladesh,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Barbados,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Belarus,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Belgium,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Belize,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Cape Verde,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Comoros,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Gambia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Georgia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Germany,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Greece,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Grenada,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Bosnia and Herzegovina,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Botswana,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Brazil,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Bulgaria,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Burkina Faso,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Cambodia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Djibouti,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Dominica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Ecuador,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Bangladesh,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Guatemala,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Guinea-Bissau,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Guyana,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Haiti,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Honduras,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Hong Kong,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Hungary,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Iceland,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Indonesia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,"Iran, Islamic Republic of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Ireland,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Italy,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Cambodia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Cape Verde,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Cape Verde,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Chile,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Colombia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Comoros,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Costa Rica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Cambodia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Bangladesh,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Jamaica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Jordan,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Kenya,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Kiribati,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Lao People's Democratic Republic,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Latvia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Lebanon,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Lesotho,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Albania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Andorra,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Comoros,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Djibouti,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Croatia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Cyprus,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Czech Republic,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Denmark,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Djibouti,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Dominica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Dominican Republic,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Ecuador,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Egypt,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,El Salvador,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,Bangladesh,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Ghana,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Guinea-Bissau,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Cape Verde,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Comoros,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Albania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Andorra,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Liechtenstein,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Lithuania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Luxembourg,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Macao,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,"Macedonia, the former Yugoslav Republic of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Madagascar,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Malawi,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Malaysia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Maldives,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Antigua and Barbuda,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Argentina,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Armenia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Austria,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Bahamas,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Bahrain,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Bangladesh,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Dominica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,Ecuador,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Estonia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Swaziland,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Ethiopia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Fiji,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Finland,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,Cambodia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Albania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Andorra,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Haiti,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Indonesia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,"Iran, Islamic Republic of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Djibouti,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Dominica,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Cambodia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Antigua and Barbuda,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Armenia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Australia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Austria,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Bahamas,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,Bahrain,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Malta,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Mauritania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Mauritius,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,"Micronesia, Federated States of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,"Moldova, Republic of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Monaco,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Montenegro,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Mozambique,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Barbados,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Belarus,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Belgium,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Belize,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Benin,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,"Bolivia, Plurinational State of",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,Bosnia and Herzegovina,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,France,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Gabon,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Georgia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,Germany,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,Cape Verde,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,Central African Republic,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,Comoros,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,"Congo, the Democratic Republic of the",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Antigua and Barbuda,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Argentina,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Armenia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Austria,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Bahamas,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Bahrain,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,Kenya,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Cape Verde,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Central African Republic,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Chad,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Comoros,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,Albania,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,Andorra,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,Armenia,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
